"Bindnr";"Brevid";"Tekst"
"1";"670";"Þet se ollum godhum monnum kunnikth ær þetta bref sea ædhar høyra at ek Andres Giurdzssun kænnes medhar þetta mith opith bref at ek war j Oudonastodh widhar inhusa j Krakerøy j Tuna skepreidho j Borgasyslo aa krosmæsso afton vm warith a xj are ok xx rikes mins wirdulex herra herra Erex medhar gudz nadh Norex konungar kom þar Þorgeir ok Þeostolfwar Germundz syni ok spordo mek æn ek hafdhe gefwith brodhar Olafwe abotha at Olafs klostre j Tonsberghe jordh þa ær litla Skardhabærgh eiter ær liggar j Þiodalings sokn aa Wæstfoldene ok fordum dags atte fader min ok modor fore mek ok modhor miin hafdhe jordhar skipthe giorth ok sælth swa sæm þetta bref siælft þær vm wattar ær þetta bref ær widhær fæst ok ek hafdhe før statfæst medhar mith jnsigle æn nu medhar ja ok godum wilia. nu af þy at mek dro þet ei til minnes vm æn ek hafdhe stadfæsto lagt firir þet jardaskipthe ok koup sæm før sægir j hofwdh brefweno þa ek gaf brodor Olafwe þa jordh þa kallar ek nu þa giof aftar ær ek honum gaf vberadhen ok skal þet standa ær før war taladh ok giorth a modhar minna vægna ok minna vm þa jordh ok an ek þæim brødronum Þorgere og Þiostolfwe Germundz sunum ok þeira arfwm ok after komandum adarnæmth litla Skardabærgh medhar allo odale alth þet þær til liggar ok lægit hafwær fra forno ok nyio vttan gardz ok jnnan ok firir vtan alth æfter mæle ælla atalan medhar vbrigdeleghe stadfæsto. Till sannindha hær vm þa [sætte Skak Pæderssun ok Mekkell diekn Hakonssun þeira jnsigle medhar mino jnsigle firir þetta bref ær giorth war aa dæghi ok are sæm før sægir in Christo valete feliciter."
"1";"671";"Varom vyrdulikom ok hœgbornom fførsta herra Ereke med gudz nadh Noregs Swerikis Danma(r)ks Vændes ok Gotha konungr ok hærtogh j Pomeren. helsa alle the som bygghia ok boo a Halogha landhe ok Ffinmark kærlika med gudh ok var ødmiukre skyldugre thiænist ok thengskyldo jdher nadh ok herradom kunnukthgørande vm than vadha som Ffinmark ok Halogha landh j standher ffor Rydza ok hedinghia skuld. thar længe haffua growan skadha giort. ok en gœra vilia fframledes. hwar wi thet æy fformaghom længher at væria ffore fateghdom skuldh vttan gudz hielp ok ider nadh ffor thy at wi uardom ther liggia j œrlighe badhe winter ok sømar, ok ængha hielp haffua vtan ffatekan almugha ok somlika vmbodzmæn. jtem halla the ok ænghan dagh hær med oss, en j than godha dagh ok ffridh som the haffdhe med jdhr nadh bundhet. tha slogho the nidher idhart ffolk ok ffanghado ok borth fførdho kuinnor oc giordho storan skadha. ok hopoms wi til gudz at jdher ffateke almoghe a jdhra uæghna væl hæmpz haffuer ffor than skadha som the tha giordho. jtem fframledes kungerom vi jdher værdugheth vm than vadha oc skadha. er jdher hædhan aff skee kan j the landzændhana ok jdhrum ffateka almugha. ffor thy thar komo twer engilsk skip stoor nordhast a Halogalandh ok thera meningh ok vili var thar at køpslagha som aldrægh fførra skedhe. at engilske komo thiit at køpslagha, ok ær thet stoor vadhe at jdhart landh ødhøsth ok jdhar jngældh minka ffore thy at the sagdho thet oppenbara. at the vildo ater koma at somar nu nest komandhe. swa starke ok med sua margh skip ok vilia køpslagha her j landet. Thy bidher jdher ffatek almughe jdhra nadh ok herradhom ffor gudz skuldh, at vm thessa fforskrifna articulos som hær sta fforskrifne thet idher nadh hær raadh sua til ffinnæ med ydhro viso radhe, at j ok jdhar almughe taker ække æffwerdhelikan skadha thær aff, haffuer ok almughen vtsænt *thænna twa godha mæn. som sua hetha Marthen Hakonsson ok Biorn Andresson, idher nadh berættha ytermere landzins belægligheit ok nytto en wi konnom idher nadh nu till skriffua. Til sannindha her vm hængdo thessa godhe mæn som sua hetha Aruid Jngældsson. Aslak Wlfsson. Endridh Haldansson. Thorleff Ællingsson. Olaff Thorstensson. Jon Pædharsson. Bæinkt Adamsson. Sigwrdher Hognasson. Steen Jonsson. Bryniolff Natolffson ok Jon Olafsson siin jncigle ffore thetta breff som giort var j Berghuen a thorsdaghen nest ffore vare ffrw messo dagh sidhare anno domini mo. cdo. xx."
"1";"672";"Ollom monnom thæm sæm thetta bref see ædher høræ sænder Margareta Eilifsdotter q. g. ok sina kunnikt gerande ath fyri friendsæimiæ ok maghskap hafuer jak geuit velboren Jenes Hiærna ok hans velboren husstru minne frenko fru Chaterina Jons dotter fiordu(n)x gauo ok tiunda gauo j allo thet jak ægher ædher æighande vardher j lande ædher lausom øyre efter thy sæm the christen logbokene vatar. Item hafuer jak vnt ok geuit fyrnemdom Jens ok adrenemda fru Catherina Manuik ok swa myket goz sæm jak ægher a Vestfollene mædh allom lutum ok lunnindom sæm ther til ligar ok læiget hafuer fra forno ok nyo vttan gardz ok jnnan vndan mik ok minom aruingom ok vnder fyrnemdom Jens ok fru Catherina ok theres barn til æuarda(li)ka eigo. ltem vare thet swa ath the barn æignas tha sakl thetta fyrnemda godz vara thæires fæderne ok moderne vm Sigurdr Jons(son) min eruinge vil til staa tesse mina gauo ok stadfæsta. Item vare thet swa ath gudh fyrbyde ath fyrnemdher Jens ok ædhernemdh fru Catherina ey barn æga tha skulæ the bisitia fyrnemdh Manuik j theres lifdaga huar efter anner ok sidan falle after vndher mina aruinga. Til sanninde her vm henger jak mith jnsigle fyri thetta bref (som) gort var j Hijsighaby j Odhensønne anno dominj mo cccco xxo manadhagen nesta fyr helgha korsdagh vm haustten."
"1";"673";"Ollom monnom þæim som þetta bref sæa ædher høyra sænder Þorgiwlz Erikxsson Olaf Biornsson Swein Andresson Andres Onundhsson q. g. oc syna mer vilium *þydr kunnikth gera at mer varom j skoghenom firir sunnan Maktildarudh som ligger j Þughnarudom j yttra lutanom j Borghasy(s)lo a frædaghen neesta firir helghonamesso a tolfto are oc tøttogtha rikis wars werdulix herra Erikx mæd gudz nadh Noreghiis konogx saghom oc høyrdom aa ath Andress j Spitalenom leiddhe iii vithne er swa eytha Roluær Jngulfsson Arne Jngulfsson Arne Aslaksson oc a book sworo mæd fullom eidhsstaf sæghn fodur sins af gassa steinenom och swa austan oor bergheno och nidher j steynen som ligger widher lidheth oc swa j bækken och han skil ath nidher j syoon, och eyggher Spitalen firir swnnan þessa anemdh enddamerke oc Maktildarudh firir nordhan jtem hofdo førnemdh vithne þet j eidhe synom at fader þeira høyrde þer enghen opaa kiære, tok þessa vithne Haluarder Darre øftir sex manna dome Herman Molteke neeruærenda. Oc til sanindha her om settum mer wor jnsighle firir þette bref er giorth war degi oc are som før segir."
"1";"674";"Ollum monnum þæim sæm þetta bref sea æder høyra senda Asle Þorsteinson prester a Heggine Alfwer Ormsson Þorær Andresson q. g. ok sina mit villium yder kunnikt gera at mit varom a Sponenæ a Modeimi tyrsdaghen nest epptir Pals messo a xii are ok xx rikis okkars virdulex herræ Eirikx mæd guds nadh Noregs konongs saghom ok høyrdum a at þæir heldo hondom saman Haluarder ok Rolfwer Þrondæsyni mæd þui skilordæ at fyrnemder Haluarder kendizs þa firi okkær ok morghom oddrum godum monnum at han hafwer vp boret af Groa modor sine ok af Rolfwæ brøder sinom allæn sin fadur arf minære lut ok meiræ ok huoriu sæm huart var ok vm all þæim fiarskipptæ sæm þeiræ millium hafdæ voret til þers daghs þer varo þau kuit ok lidugh fire badæ firi ser ok sinom arfwom skal ok fyrnemder Haluarder lukæ allæ þer skulder sæm mæd loghom verder til hans giort. Ok til sannyndæ her vm setti mit okkor jncigle firi þetta bref er giort var deghi ok are sem fyr seghir."
"1";"675";"Alle the godæ men som thettæ breff høyre æder se helsom wj Anbiorn meder gudz nadh biscup j Hamre kierligæ meder gudh kunnikt gørændæ at wj warom a Sigrstadhom laugerdagen nestæ ffore midhffasto sunnedagh thy i hia sagom oc høyrdom vppa at thau heldo handom saman aff æinne halffuo Ceciliæ Thorlæifs dotter Bierne oc Jon synir henne en aff annere Odder Thouesson j fullæ vmbode Ingeridæ kono sinne meder them skylmale at hwat som førnempd Cecilie oc henner synir hoffdo aff them arff som fell epter Ogmundh aa Roolidom thet skuldæ hon fylge ffriælsligæ oc henner synir til æuerdæligo æigo bædæ j lauso oc fasto. Oc hwat som adernempder Odder oc Ingæridh kona hans hoffdo aff them arffue som fæl epter ader sagdæn Ogmund aa Roolidom thet skuldæ Odder oc Ingæridh førnemdh hion fylgie friælsligæ ffore hwariom manne bædæ j lausæ och ffasto hvart thet wære litit æder mykit til æuerdæligo æigo oc alz affrædis. Oc loffuade hvart adro Ceciliæ oc Odder at hwort skuldæ annet styrkie j allo godo. jtem sa(g)de oc Odder vilia hielpa til meder henne at lukæ thæær retgorrer skulder som fel epter optnemdan Ogmund aa Roolidom. Oc til sannindæ her vm settæ thesser goder men som neer waro thesso sæmiæ oc satmale som so hæithæ Haralder Arneson oc Audun Pædærsson koorsbrøder j Hamre, Halbiorn Ræidulffsson prester oc Eiriker Olaffsson logretto man siin insigle meder waro incigle ffore thettæ breff er giort war anno dominj mo cdo xxio."
"1";"676";"Ollom monnom þeim som þetta bref sea æder høyra sender Ketil Æirikson Siger Wlfrekson Barder Ankælson Þorleif Æystæinson Narue Knuzson ok Halkel Sighuatson (q). g. ok sine meer wilium yder kunnicht gæra at meer warom j Wistæ a manadagen nest eftir krossmesso dagh til næmder at skodha wm tæigh þen som her segir j þetta bref som her ær mæder fast j mellom Þores Þorwatson ok Fridrik ok Þorz broder ok hafdhe þe brœder þe swar for sigh at þæ wentez mæira prof æn þa hafdho þæ ok sagdhez æi wilia sleppa þeim teighum her seghir som þæira fader fylgde ok þeira styfader mædhan þæ waro j wmekd fyr æn loghman saghe han þeim j fra ok war þa þet war fuller domer ok *samþyht at þeir skulde til loghmanzens hwar mæder sinu proue ok skilrike ok til meira sanind her wm settom meer war insigli firir þetta bref æn giort war Haluarz messo eftan anno domini mo cdoxxo primo."
"1";"677";"[Þet skal] ollom godom monnom kunnikt vera at meer Hakon Sigurdærson Jon Biornsson Þorer Jonsson Hafwarder Jonsson Arne Þorersson Gyrder . . . ns Ommunder Þorgeirsson Þorstein Gunnærsson Ræidær Finbogasson Þorleifuer Gudleikxsson Frøliker Þorleifsson Sigurder Arnesson ok Þorleifuer Gudbrandzsson swarner, logretto men q. g. ok sinæ warom a nidre Swarzeime sydra luttonom (i) Gudbranzdolum vm sancte Sunnifue eptan ok swa vm sancte Sunnifue dagh firir messon anno domini mo cdo xxo primo at Biorn Gudbranzsson som byger i Myklæ by i fyrnemfda Swarzeime han os loglegæ til krafde ok qwadde at meer skuldom skoda ok sia þær elghie grafuer som siræ Sigurder prester i Gawsdale vp a talar. jtem krafde fyrnempder Biorn fyrnempden siræ Sigurdh at han skilde fara med þerssom *fyrdrom logretto mannom ok inuerdelige ifuer sia þerser fyrnempdar elghie gra fuer ok nempna þæn i af þersom logretto monnom opnemdom han vilde hafwa. jtem swarade opnempder siræ Sigurder þer nempner ek inghæ til firir þui at þeer grafuer hafua godir men fyrre skodat jtem spwrde tidnempder Biorn tidnempden siræ Sigurde vm her være nokor þæn af þersom logretto monnom som han vilde ey i hafwa. jtem opnemder logretto men opte til krafder i þen fyrnemdan time. forom aller vp til Biergheims garde vestan vider aane ok inuerdeliga byriadhom meer vider nedzta grofuone ok vp vm þaa øpsta syntes os eig annid sannere at þeer tidnempder grafuer liggiæ i retto almerke ok eig synizt os at ængh hefuer veret vttan rettar marksteinar ok fynder prof anners finnest wtruliget þykker os þet wera firir sanninde skuld settom meer vor insigle firir þetta bref som skrifuat war a degi ok are som fyr segir."
"1";"678";"Thet see allom godom monnom kunniktt ath jak Sigurdher Jons son kenis mædhr thesse mino offeno brefe thet jak stadfæster thæ sæma gaua sæm min frænkona Margareta Elifs dotter hafuer geuit velbornom manne Jenes Hiærna min maagh ok mine syster fru Katerina Jons dotter. skal jak alt thet halda sæm hon hafuer geuit thæim j allom sinom grenum ok arthiculis som henner bref vtuisar ok til sanninde her vm tha sæitia thesse velborner men sæm swa æitha . . . . Karls son ok Henrik Skaat sin jnsigle mædher mino jnsigle fyr thetta bref sæm gort var a Hysingha(by) j Odhensøø a thorsdagen nesta fyry Bretti[ve]mæsso dagh a xiij ar ok xxta kung Erikx."
"1";"679";"Eiriker med gudz nadh Noregs Danmarkr Suerikes Venda ok Gota konongr ok hertuger ifir Pomern sender ollom monnom þeim sæm þetta bref sea eder høyra q. g. ok sina. Wer vilium at þeer viter at wer hafuom j heider vider gudh ok sakar godra manna bønestadar gefuit Arna Þolfssyni er sek kennizst hafua verit j fylge med Olafue Sæmundarssyni at taka med vældi peninga Sigurdar Kolbeinssonar or heimeli fyrnemfdz Sigurdar. landzuist med þui hette at han bøte vider sakar abera. efter godra manna lagadome. ok luke oss þar firir slika fear sækt sæm logh wtuisa. ok afhende wmbodzmanne varom a Sunhurdalande þar sæm han þetta gorde jnnan tolfmanada fra þessom dægi ef han vil j lande vera sæm logh vatta. En fulkomliga firirbiodhom wer hueriom manne at vnadha han hedan af frammare vm þetta mal nema huer sæm þet gerer vili sætta af oss reidhe ok refsingwm ok hordom afuerkostum. var þetta bref gort j Helsingborgh a sancti Mathie afton a xxxiii aare rikis vars Noregs. herra Jenes biskup j Oslo canceler vaar jnciglade."
"1";"680";"Ollum monnum þæim sæm þetta bref siæ ædher høyra sendher Vebiorn Einars son lensmader a Valdressæ q. g. ok sina. ek vil ydher kunnikt gæra at a laugardagen fyrsta j fasto barost þæssor vitne firir mik a Slidrom ok svoro fullan bokar æidh þæir ær sva heita Eirika Ellendhs son ok Ornulfua Eiriks son at þæir varo j hia j Viiste a friadagen nest firir cathedra Petri ok høyrhho a en Þorer Þorvaths son stemdæ Fridikæ Biorns syni or heimili sino manada stemno firir logmannen j Oslo a friadagen laugardagen ok manadagen nest firir vara fru messo j fasto med ollo þy profuæ ok skilrikæ som han hafuar til firir aker þæn som þæir þræta vm j Viiste, kenndest ok fyrnemder Fridika at han var firir stemder at lydha þæssom vitnom. Till sanynda her vm þæssær godher men sættia sin insigllii med mino insigllum firir þetta bref þæir ær sva heita, Halkel Siguats son ok Þorleifuar Øysteins son som j hia varo ok giort var anno domini mo cdo xxo secundo."
"1";"681";"Ollom monnom teim sem tetta bref seæ æder høræ sender Gudbrander Steinson ok Audun Tolfson q. g. ok sine kunit gerande at meer varom a Ilæby j Rodo sokn a frædagen nesta firir Gregor messo anno domini mcdxxii sagom ok hørdom a at teir heldo handom saman af eino halfuo Anfinner Haluarson æn af anare haluo T[orb]iorn Gunnarson mæder teim skilordum at fyr næ[mder] Anfiner haua ok eiga allan Spitallen frælsan ok [heim]hollan firir *haurom manne eftir ty sem hans køpa bref [herum] vatar ok ter mæder varo teir sater ok al sater han ok hans eftirkomande firir alla tha tiltalo sem han hafde til firnemdan Spitallen ok til saninde ta settom mit okor jnsiggle firir tetta bref er giort var deigi ok are sem fir segir."
"1";"682";"Ollom monnom þæim sæm þætta bref sia ædhr høra sendha Jogrime Audun son Halkel Siguatsson q. g. ok sina mit viliom ydher kunnikt gera at mit varom j hia ok hœyrdom aa en Audny Þolleifs dotter fek Þorere Þorvats syni maghe sinom sit fult ok logleth vmbodh vm alt þet goz hon eighær j lauso oc fosto sva fæk hon honom fult vmbodh vm aker þæn som liggar j Viistee oc þau þrætta vm Fridika Biorns son oc hon, þæim til lagha at sœkia som ologliga haua vidher hennar vnith skal hon þet allt haldha oc haua som han ger logliga j hennar vmbode. kændest hon adernemdh Audny hafua fenget honom sit vmbot firi ii arom til sannynda her vm setti mit okkor insigllii firi þætta bref ær giort var a *firistra friadagen j andra viko fasto anno domini mo #cdo xxo secundo."
"1";"683";"Ollom monnom þæim sæm þetta bref sea æder høyra sænda Skiolduluer Þorfinsson koorsbroder j Oslo ok prester a Þiodalynge Ogmunder Haldorsson fogute herra Endridz Erlændzsonar aa Tunsbergs huse Eiuinder Brandzson ok Nicolos Petersson q. g. ok sina kunnikt gerande at meer warom a strandenne a Sandom a laugurdagen nesta firir Laurencij anno domini mo cdo xxijo sagom ok høyrdom a at þæir gerdo sæimio ok satmala sin imillom hæidrligin man sira Hakon Gudþormusson koorsbroder j Oslo ok prester aa fyrnemdom Sandom, ok sokna bønder hans, wm skipa vægh fra sperro bakkanom væstan a[f bæ]kkenom ok auster til oddans, war þet þa þæira sæimia at bønder fyrnemdir skulu gerda æin gardh væstan fra fyrnemdom sperro bakkanom nider j strandenne ok auster j berget. En þæim garde gerdom skal prester sidan vppi halda en han wil. En bønder fyrnemdir skulu hafwa frialssan vægh vttan at fyrnemdom garde, til skipa at fara rida ganga ok aka mæd þæim warnenge sæm þæir þer kaupa en æi mæd sperrom borduido æder skatuido ok æinga alaugo at hafwa æder bæit a fyrnemdre strand ok se her wt j vforsomader aller kirkiune ok prestens retter. Giordo sira Hakon ok fyrnemdir bønder þessa sæmiu mæd ware ok flæire adra godra manna tillaugo sæm ner oss waro j sua mata at angmun ok iluilj skal þuærra en kærlæike ok vinskaper aukaz. Ok til sanynda her vm sættom meer woor jnsigli firir þetta bref er giort war dæigi ok are sæm fyr sægir."
"1";"684";"Ollum monnum þeim sem þetta bref se eder høyra kungør jak Margreta Elifs dotter at mith swo nær saman hoyrom j frændsem iw jak oc Sigwrder Jonsson þet hans modermoder frw Ingiburg Erlingx dotter oc min moder Gyridh Erlingx dotter waro sambornæ systre til fadher oc moder badha skilgetner. En herra Jvar Niclisson riddare oc jak varom sydzskinebarn þog sammødh en eigi samfædh oc þy lysir jak þet fore ærligom monnom som først er min wyrdeliger herre oc andeliger fader herra Aslak med gudz nadh biskupe j Berguen herra Solua Erikxsyne abbeta j Holsno, Aruidh Ingældzsson ok Aslak Wlfsson radhmen i Berguen at jak weit fore gudi enge min arfua nu lifuandis vppa jordhriki vara annen en Sigwrdh Jonsson fornemde. Ok till meire wisso oc saninde her vm þa sæter jak mit jncigle med fornempda godha manna jnciglom fore þetta bref er giort war i Berguen wore frw messo aftan assumcionis anno domini mo. cdo. xxo. secundo."
"1";"685";"Ollom monnom þeim sem þetta bref sea eder høyra sender Olafuer Asgeirsson lensman j veste leneno a Þelamark kuediu guds ok sina kunnikt gerande at ek kennes meder þesso mino ofno brefue at ek gefuer Griotgarder Eifuindzsson ok alla hans erfuingia kuitta ok allungis lidiga a mins herra konongsens vegna ok mina. ok allom efterkomandom firir alt þet kalzs kenninga. ok sarsauka. sem honom var kent. at han skulde hafua giort ok misþyrmt Þorbiorne a Gerdistada i hans bana soot. Ok til sannynda her vm ok meire stadfeste sette erliger man sira Nikulos Helgeson prester j Fyrisdale sit incigli meder mino firir þetta bref er gort var j prestgardenom a Molandom j Fyrisdale laurdagen nest firir Mikials messo a xiiii are ok xx rikis okars vyrdolegx herra herra Eirikx meder gudzs naadh Noregx konongx."
"1";"686";"Ollom monnom þeim sæm þettæ bref sea ædher høyra sendha Eiwindher Haluardzson lensman j veste læne a Þelamark Þorbion Rofson Grunde Haluardzson Fokkæ Þolleifson ok Nichulos Olafson q. g. ok sinæ kunnikt gerande at mer varom a Molandz kirkiu garde sæm ligher j Fyrissdalæ saghom mer ok hørdhom aa at Biorn ok Anstein Þorbinnæsyni gafuo Grodgardh Eiuindson quittan ok allungis lidughan firir ser ok ollom sinom efterkomandom firir þet atlaupp sæm fyrnemfder Grødgarder giorde Ansteine fyrnemfdhom j heimfride ok a annandagh paskæ sa ok firir þer radasaker sæm þeir brødranne gafuo Grodgarde þra(t)nemfdhom vm þet at fader þeire fek einæ skæino a fothen sa sæm en han la j senghenæ j þy atlaupænæ ok Þorbion fyrnemfder fader þeiræ la þa j sinnæ banasotth ok visse þet inghen hwasse skeinan kom til vthan þeir gafuo G(r)odgardæ meir likinde en andrum en Grodgarder baud þeim logh ok rett ok dul firir sek at han giorde fæder þeiræ inghan skada. efter þesse bode þa wrdhu þeir satter ok hondom saman heldo at þeir brødanæ skulde allre þer aa kera meire j sinæ lifsdaghæ ædher nokkor þeiræ efterkomande. gaf ok Grødgarder þeim brødronom badhom iij merker gulz j vingiof ok firir þet at han byriadæ atlauppet. var ok þet j satmala þeire at synir hans Grøgarder sæm meder honom varo þa skulde ok vera quitter sæm han. var ok þet j þeira satmala ok handarbandhæ at hwær sæm þettæ ryfuer ædher rofs men til fer hafuæ rofuet trygghia xij manna dom ok logmanz orskurdh. Ok til sannynde sette mer var insigle firir þetta bref er gorth var a Molandhom fyrnemfdhom sæm fyr seigir a þosdaghin firir veter neter anno domini mo cdo xxiio."
"1";"687";"Þed skal ollum godum monnum viterlikt væra ad ek Eirik Þordson kennest þæd medh þesso mino brefue ad ek hefuer selt Þostene Skioldulfsyni niu aura bool j Austby sem ligger j Hofs sokn a Þotne medh mine hustru samþykkiandhe Margrette Orms dotter frialst ok akærolaust firir huærium manne medh allum þeeim lutum ok lunnendum sem til þæira jardhar liggia ok legedh hafua fra forno ok nyo vtta gardz ok jnnan ok vp teked fyrsta pening ok æfsta ok alla þar j millim ætir þy sem j kaup okkart kom ok til meire sannendha her vm setto þesser godher men Þostein Saxsason ok Sixstein Pædherson logretto men a Þottne siin jnsigle medh mino jnsigle firir þetta bref er giort var a midhuikodagen nest æftir sancte Pals dag a xiiii ok xx rikis vars vyrdulegx hærra hærra Eirikx medh gudz nad Norekx konong."
"1";"688";"Ollom monnom þem sem þetta bref sea edar hœra sender Bion Sigurdason oc Þorgeir Helgason q. g. oc sina mith vilium yder kunnith gera at mith vorom j Nidaltonne j Suaruastada sonk j Lagardale a Vesfollenne deghe epter Marie messo dagen j langafastu a xiiii are oc xxta rikis okars virdulex herra herra Eriks mædar guds nadh Noreges konongs sagom mith oc hœrdom a at þaugh heldo handom saman af einne halw Reidar Gunnarsson oc Assaa Ketilsdotter en af annare halw Anfinnar Pætarsson medar þi skilorde at fyr nemdh hiun Reidar ok Assaa eigin kona hans kendis firir okar bade medar iaa oc handarbande at þaugh hafde selth Anfinne tuegia marka booll iardar j Nockeimme sem ligar j samma sonk j Lagardale mædar lutum oc lunnendum sem til ligia edar leget hafua fraa forno oc nyw vttan gars oc innan frialst oc heimolt firir huarium manne. jtem kendes fyr nemdh hiun Reidar oc Assa j sama handarbande at þaugh hafde vpboret af Anfinne fyrsta peningh oc œpsta oc alla þer j mellom epter þi sem j kaup þeira kom firir fyrnemt ii marka booll iardar j Nokeimmum. Oc til sannynda her vm settom mith okor insigli firir þetta bref er giorth var dege oc are sem fyr segir."
"1";"689";"Ollum monnum þeim sem þetta bref sæ æder høra sender Helgi Sueinsson prester a Tuneime Þolleifuer Soluason oc [E]ndr[ider E]llingx son logretto men q. g. oc sina kunnikth giorande at mer warum aa Bry[nla] huita sunnudagen saghom oc høyrdum aa at þaugh heldo (hondom) saman af einne halfuo Markuard Buk en af annare halfuo Endrid Ellingxsson oc Lifua Þosteinsdoter eigin kona Endriz med þui skilorde at þaugh seldo Markuarde øyris bool jarder j øfsta oc nørdsta Holgeime sem ligger j Bergx sokn a Vestfold frialst oc heimholt oc akæralaust firir huarium manne mæd ollum lutum oc lunindum sem til ligger æder leget hafuar fra forno oc nygio vttan gardz oc jnnan fra þeim oc þeira erwingium oc til Markuardz oc han(s) erwingia til æwerdeliga eigu oc alz afrædis kendiz oc Endrid oc Lifua j sama handerbande at þaugh hafdo wpp boret af Markuarde fyrsta pening oc øfsta oc alla þer j millum eftir þui sem j kaup þeira kom oc war fyrnemt øyris bol frialst Lifuo eign. Oc til sannynda her wm setti Endrider sit jncigli (med) warum firir þetta bref er giort war a Brynlla anno domini mo cdo xxiiio."
"1";"690";"Wer Eskil mæd gudz nad erkebiskuper i Nidharoos [helsom ok kungørom allom gudz vinom ok varom sæm thetta breff sea ædher høyra at ther varom wer i hia saghom ok hørdhom aa i waro sømnherberghe i Trondeime handerband theira Byørn Gudhbrandsons ok Jon Gudhleiksons hiawærande mangom dandomannom at Byørn Gudbranzson gaff Jon Gudhleikson qvittan ok allungis lædhoghan fyre alla tha tiltalo sæm adernempder Byørn kunne nakon ræt til hawa hafft til tratnempdan Jon Gudhleikson vm thet manzslagh sæm til kom i Heriodaale mæd Hodals brødher ok før thy at wer giordhom frialsan Byørn badhe vm thegn ok bøter swa at tha læt Gunbyørn i Hodale ok hans brødher adhernempdan Byørn ok Ion Gudleikson qvitta ok allungis ledhogha fyre sek ok sina ærwingia. Til sanninda her vm sættom wer vart secretum fyre thetta breff ær gort war i Trondeim anno domini mo cdo xxiiio crastina die sancti Johannis baptiste."
"1";"691";"Ollom monnom þeim sæm þetta bref sea ædher hœyra sænda Hiarrander Þoraldzson prestær a Saudhom Ellinger Sweinsson ok Samunder Þorgeirsson q. g. ok sinæ kunnikt gerande at meer varom a Folkastadhom er ligger j Biarhæradhe a Grœnlandom a deghi nest æptir Mariu mæsso œfre a xiiiie aare ok xxta rikis vaars vyrdaligs herra herra Eiriks mæd gudz nadh Noregs konongs saghom ok hœyrdom a at þeir heldo hondom saman af einne halfuo Stein Eilifsson en af annare halfuo Eilifuer Steinotsson mæd þesso skilorde at fyrnæmpder Eilifuer gaf ok afhænde þer firir oss fyrnæmpdom Steine syni sinom mæd fulkomligho jaa ok handerbande arf þen sæm honom fæll ræthlegha æptir Gunnulf Eiriksson a Biarknese halfua deild arfsens badhe j lauso ok j fosto ok hans rætter arfuingiar hwar eptir annan rethligha ok obrigdaligha eigha ok fylghia vttan altz afrædhæs. Till sanynda her vm settom mee(r) vaar jnsigle firir þetta bref er giort var a deghi ok aare sæm fyr seghir."
"1";"692";"Jek Magnuss Magnusson a wapn aff Geische gør witerlicht meth thette mit opne breff at jek aff ræt witerlich skyld gældskyldich er høyboren oc mechtugh herre oc første myn natoghe herre konung Erik meth gudz nadhe Norges Da(n)marks Sweriges Wendes oc Godes konung oc hertugh j Pommeren, thry hundrethe løthighe marck gothe peninghe oc geffue fæm oc ffiretij schilling lubische rechnethe fore hwer løthich march for jnnen thry samfælde næst efterfølghende aar swo som er hwert aar hwndrethe løthich march ther aff at betale, oc vntrætte vm sancti Michels dagh j hans fatebwr j Køpendhaffn, thoch sancti Michels dagh som nw nest kommer effter thenne dagh ey at rechne for nogher aff thisse forne gælds daghe, men the andre thre næst effter følghende sancti Michels daghe at holde haue oc rechne fore the thre gælds daghe effter thy som forscriuet staar huilken forscreffne peninge swm loffuer jek with myn gothe tro oc sannende forneffnde myn nathoghe herre swo at betale som forscreuet staar, wten nogher hande hinder eller lenger tøffring fore thet som jek vpbar aff the læn swo som er aff then dell aff Thronde laghen som jek aff hans nathe j flere aar j wære haffthe hoss Throndheem, oc hwat som jek aff thet samme læn forneffnde myn nathoghe herre ydermeer skyldugher bliffuer æn som thenne forneffnde swma til ræcker ther vm wil jek haffuet j hans nadhe oc mynne tha thenne fornefnde peninge swm vpa forscreffne tiidh betalether worther effter thy som forscreuet staar. Oc til mere bewaring oc wissen vm alt thette forscreffne hauer jek ladet mit jncighle meth wilghe oc witschap henges fore thette breff oc hauer jek bethit hetherlighe fæther meth gudh oc wælborne men swosom er biscop Bo aff Arhws biscop Jens aff Oslo her Anders Jacobsson oc her Endrith Erlendsson riddere lade theres incigle til witnesbyrdh henges fore thette breff. Datum Køpendhaffn anno domini mo cdo xxotercio sabbato infra octauas natiuitatis beate Marie virginis."
